order_id,customer_key,first_name,last_name,email_address,mobile_number,city,state,order_date,product_category,gross_amount,discount_amount,net_order_value,payment_method,order_state
2788,5004,Samaira,Kale,himmat01@mani.com,7483965422,Bhiwani,Nagaland,2024-06-05,Electronics,55726,8358.9,47367.1,UPI,Delivered
2789,5696,Veer,Tara,gchowdhury@hotmail.com,7513321442,Kochi,Bihar,2025-09-02,Beauty,188075,37615.0,150460.0,Card,Returned
2790,5529,Jivika,Mann,gshan@bail-seshadri.com,8766820460,Kavali,Odisha,2024-06-08,Books,37488,0.0,37488.0,COD,Cancelled
2791,6136,Chirag,Saha,nagate@andra.com,9368044341,Kirari Suleman Nagar,Manipur,2025-06-06,Beauty,57796,0.0,57796.0,UPI,Returned
2792,6854,Adira,Hari,jranganathan@kibe.biz,2039514613,Pudukkottai,Telangana,2024-11-23,Home,127852,0.0,127852.0,UPI,Returned
2793,8998,Gokul,Karnik,advikagour@ganesh.com,7435328913,Malegaon,Haryana,2024-07-08,Beauty,7450,745.0,6705.0,NetBanking,Delivered
2794,6882,Tarini,Sahni,samarth75@shukla-shanker.info,485329444,Miryalaguda,Nagaland,2025-08-16,Fashion,9830,491.5,9338.5,NetBanking,Delivered
2795,8545,Purab,Ghose,kandarati@hotmail.com,3043245518,Mangalore,Tamil Nadu,2025-01-04,Books,143586,7179.3,136406.7,NetBanking,Returned
2796,8258,Anika,Behl,bahllagan@gmail.com,4997189323,Chandigarh,Chhattisgarh,2025-04-07,Electronics,23988,2398.8,21589.2,UPI,Delivered
2797,7172,Indrajit,Sekhon,thakururvi@gmail.com,6589510699,Morena,Assam,2024-08-23,Home,134788,6739.4,128048.6,NetBanking,Returned
2798,8002,Kiara,Raman,ivana85@kanda.com,9716275980,Fatehpur,Bihar,2025-01-10,Home,3245,0.0,3245.0,COD,Cancelled
2799,5255,Aarush,Dar,senadvik@kala-chaudhari.com,6982593214,Karnal,Goa,2025-01-27,Electronics,49844,4984.4,44859.6,COD,Cancelled
2800,8823,Hiran,Rege,oborra@bava.com,969566013,Chapra,Maharashtra,2025-02-25,Electronics,3919,783.8,3135.2,UPI,Delivered
2801,6447,Charvi,Sem,sharmanehmat@yahoo.com,8738292244,Shahjahanpur,Himachal Pradesh,2025-03-11,Electronics,19380,3876.0,15504.0,Card,Delivered
2802,5408,Nitya,Sridhar,sarinritvik@gmail.com,8016481059,Sikar,Gujarat,2025-09-02,Fashion,26051,0.0,26051.0,NetBanking,Cancelled
2803,7294,Mannat,Deep,shlok23@hotmail.com,396342882,Jehanabad,West Bengal,2024-06-12,Books,142540,28508.0,114032.0,Card,Returned
2804,8300,Jayant,Lalla,himmat95@sachdev.org,8637471617,Medininagar,Madhya Pradesh,2026-01-17,Books,128708,6435.4,122272.6,COD,Returned
2805,6060,Saanvi,Grewal,gbiswas@kurian.com,9425102334,Kochi,Nagaland,2025-07-11,Electronics,213665,10683.25,202981.75,UPI,Cancelled
2806,7213,Renee,Gulati,mannat49@reddy.com,7875394931,Thoothukudi,Andhra Pradesh,2025-02-23,Home,126702,6335.1,120366.9,NetBanking,Returned
2807,5385,Sana,Ravel,kashvi88@yahoo.com,477490204,Jaunpur,Sikkim,2024-06-21,Books,22770,2277.0,20493.0,UPI,Returned
2808,5819,Samiha,Sengupta,pthaker@hotmail.com,1009794319,Silchar,Manipur,2025-12-11,Home,141016,7050.8,133965.2,UPI,Delivered
2809,8983,Kavya,Deo,trishasahota@dhillon.info,1457047263,Nanded,Bihar,2025-09-16,Beauty,229530,11476.5,218053.5,COD,Delivered
2810,5857,Yasmin,Lalla,bajwacharvi@vaidya-goswami.com,5231235415,Yamunanagar,Tamil Nadu,2025-02-26,Home,10340,517.0,9823.0,COD,Delivered
2811,8434,Advika,Bhat,vasadevansh@chandra.org,1737641017,Amroha,Odisha,2025-10-18,Fashion,452,90.4,361.6,NetBanking,Cancelled
2812,7749,Lakshit,Deshpande,dsubramaniam@borra.com,7667954290,Durgapur,Himachal Pradesh,2026-02-04,Electronics,99096,4954.8,94141.2,Card,Delivered
2813,8259,Anvi,Lala,sahil81@gmail.com,3929474800,Imphal,Assam,2024-02-10,Electronics,101916,0.0,101916.0,COD,Cancelled
2814,5840,Kanav,Bhandari,dadakhushi@hotmail.com,9568845343,Arrah,Arunachal Pradesh,2025-06-15,Electronics,140320,14032.0,126288.0,COD,Cancelled
2815,6336,Drishya,Walla,fgrewal@hotmail.com,8919292885,Alappuzha,Goa,2024-03-18,Electronics,103732,5186.6,98545.4,COD,Delivered
2816,5919,Shaan,Garde,malllakshay@hotmail.com,5030931892,Bhiwani,Jharkhand,2025-08-19,Electronics,38814,7762.8,31051.2,NetBanking,Cancelled
2817,8652,Saksham,Borra,zainakorpal@jayaraman.com,1220793077,Bhilai,Telangana,2025-12-11,Electronics,44387,8877.4,35509.6,NetBanking,Returned
2818,5113,Emir,Mahal,kalamanjari@hotmail.com,4373305973,Allahabad,West Bengal,2025-07-07,Fashion,19931,0.0,19931.0,UPI,Cancelled
2819,6225,Baiju,Dara,zvirk@bains-bhat.com,5817597920,Bihar Sharif,Himachal Pradesh,2025-07-29,Beauty,77814,3890.7,73923.3,Card,Returned
2820,6871,Vivaan,Arya,sharafmohanlal@raman.com,6916413873,Morena,Arunachal Pradesh,2025-04-09,Electronics,37270,1863.5,35406.5,NetBanking,Cancelled
2821,7438,Indrajit,Saran,rdhar@sidhu.net,5162093069,Vellore,Himachal Pradesh,2025-01-04,Beauty,27512,0.0,27512.0,COD,Returned
2822,6672,Veer,Malhotra,sumerchoudhary@talwar-lala.info,1869979779,Sri Ganganagar,Gujarat,2024-06-18,Home,82516,0.0,82516.0,UPI,Cancelled
2823,8048,Myra,Bath,trivedipranay@hotmail.com,473561499,Gwalior,Uttar Pradesh,2025-09-25,Electronics,112227,11222.7,101004.3,NetBanking,Delivered
2824,6899,Vihaan,Chatterjee,jsama@gmail.com,4377521497,Baranagar,Haryana,2025-10-24,Beauty,12650,1265.0,11385.0,COD,Delivered
2825,5200,Misha,Bakshi,dharmajansubramaniam@gmail.com,2903298535,Machilipatnam,Mizoram,2025-03-10,Books,137492,13749.2,123742.8,COD,Delivered
2826,7753,Baiju,Chaudry,majumdarshamik@sagar-kota.org,6158239057,Hosur,Manipur,2025-11-23,Home,189444,9472.2,179971.8,NetBanking,Returned
2827,6152,Heer,Ahuja,suraaarush@yahoo.com,151545707,Raichur,Bihar,2024-05-15,Electronics,18155,0.0,18155.0,COD,Cancelled
2828,6420,Uthkarsh,Bandi,qgole@hotmail.com,2481988296,Ongole,Uttarakhand,2025-10-26,Electronics,90072,13510.8,76561.2,UPI,Cancelled
2829,6811,Kavya,Batra,sagarhansh@yahoo.com,5218255395,Miryalaguda,Manipur,2024-11-11,Fashion,229655,11482.75,218172.25,NetBanking,Cancelled
2830,7801,Taimur,Bera,umang98@yahoo.com,4996407431,Ludhiana,Andhra Pradesh,2024-10-08,Books,45768,0.0,45768.0,Card,Cancelled
2831,8223,Neysa,Sampath,anaydash@yogi.com,8217935406,Avadi,Uttar Pradesh,2025-05-01,Books,43609,6541.35,37067.65,UPI,Cancelled
2832,8228,Ishita,Deshmukh,alisha41@garde.net,8645341251,Thane,Andhra Pradesh,2025-09-05,Fashion,179168,35833.6,143334.4,NetBanking,Delivered
2833,7726,Indranil,Buch,ngour@ramesh.com,4085163319,Eluru,Nagaland,2025-03-16,Home,82285,0.0,82285.0,UPI,Cancelled
2834,7632,Vanya,Das,parinaaz86@sule.biz,4832893876,Chinsurah,Bihar,2025-12-13,Fashion,12064,2412.8,9651.2,NetBanking,Cancelled
2835,7348,Tarini,Ahluwalia,thamanlagan@hotmail.com,341726484,Sasaram,Bihar,2025-07-03,Books,15708,2356.2,13351.8,NetBanking,Delivered
2836,7333,Azad,Shere,madhup09@hotmail.com,2976722434,Panchkula,Tamil Nadu,2025-11-16,Books,80792,8079.2,72712.8,COD,Returned
2837,5284,Baiju,Ray,dixitshray@raja.info,792828470,Medininagar,Maharashtra,2024-03-27,Fashion,16203,810.15,15392.85,NetBanking,Delivered
2838,8875,Kartik,Jayaraman,regearnav@venkataraman.com,6168530287,Hyderabad,Telangana,2025-01-20,Fashion,133536,0.0,133536.0,COD,Returned
2839,8188,Taimur,Walia,pranay22@hotmail.com,6949213419,Hospet,Madhya Pradesh,2025-06-09,Fashion,57744,0.0,57744.0,COD,Delivered
2840,5117,Ivana,Viswanathan,solankimadhup@kata-deep.biz,8480451834,Hubli–Dharwad,Andhra Pradesh,2025-06-13,Beauty,214375,10718.75,203656.25,Card,Returned
2841,5244,Aarush,Varkey,vivaankannan@khurana.org,5295247663,Sambhal,Tripura,2025-03-05,Home,29312,0.0,29312.0,NetBanking,Returned
2842,5941,Damini,Ratti,issacishita@hotmail.com,7104323847,Ambala,Tripura,2024-05-07,Fashion,134589,20188.35,114400.65,NetBanking,Delivered
2843,6703,Dhanuk,Boase,yshetty@sinha.com,9885218843,Loni,Odisha,2025-10-05,Beauty,4513,902.6,3610.4,UPI,Delivered
2844,6644,Anya,Bal,mseth@gmail.com,4723952883,Nadiad,Madhya Pradesh,2025-03-01,Books,69272,0.0,69272.0,COD,Returned
2845,8785,Priyansh,Kala,wanand@hotmail.com,6060517090,Ghaziabad,Uttarakhand,2024-04-20,Books,25560,2556.0,23004.0,COD,Returned
2846,8457,Zeeshan,Wadhwa,bahripriyansh@hotmail.com,9714069227,Giridih,Goa,2024-04-16,Books,5744,861.6,4882.4,Card,Returned
2847,7645,Amani,Mangal,sahotajivin@gmail.com,5460809267,Phusro,Mizoram,2025-04-24,Books,64488,6448.8,58039.2,Card,Cancelled
2848,5468,Ojas,Virk,mehulkhalsa@yahoo.com,4204928689,Hazaribagh,Uttarakhand,2024-09-11,Home,37184,1859.2,35324.8,COD,Delivered
2849,5958,Raghav,Bali,usoni@yahoo.com,2206048225,Bahraich,Goa,2025-01-16,Electronics,167570,33514.0,134056.0,COD,Delivered
2850,5652,Kavya,Sarin,tailorkabir@konda-loke.org,9604202855,Srinagar,Uttarakhand,2025-08-12,Fashion,70898,10634.7,60263.3,COD,Returned
2851,7006,Damini,Ramaswamy,mganesan@gmail.com,590188641,Tinsukia,Maharashtra,2026-01-17,Fashion,35691,5353.65,30337.35,Card,Returned
2852,7878,Vivaan,Bhattacharyya,nitya20@dada.com,476645242,Thane,Assam,2025-11-27,Fashion,45054,4505.4,40548.6,NetBanking,Delivered
2853,7142,Kaira,Chakrabarti,chandnehmat@amble.net,4015460039,Surendranagar Dudhrej,Himachal Pradesh,2025-05-13,Home,59445,5944.5,53500.5,NetBanking,Cancelled
2854,8869,Dhanuk,Chander,ganesansamiha@gmail.com,9600768978,Junagadh,Assam,2026-01-31,Beauty,52520,2626.0,49894.0,Card,Cancelled
2855,8331,Nakul,Chana,ishaanapte@walia-chauhan.info,7671497192,Guwahati,Assam,2024-08-28,Books,84356,4217.8,80138.2,COD,Returned
2856,7531,Heer,Kashyap,hdevi@hotmail.com,3701725580,Bikaner,Maharashtra,2024-11-14,Fashion,37536,7507.2,30028.8,COD,Cancelled
2857,7746,Bhavin,Rout,rjhaveri@bakshi-sant.com,9426203638,Bhilai,Kerala,2025-05-01,Fashion,15214,1521.4,13692.6,UPI,Returned
2858,7270,Ishita,Seshadri,navya83@yahoo.com,6183715302,Agra,Tamil Nadu,2024-05-20,Electronics,48130,0.0,48130.0,UPI,Returned
2859,7047,Sara,Ram,ebumb@gmail.com,6680989540,Dehri,Bihar,2024-12-11,Home,29320,5864.0,23456.0,COD,Cancelled
2860,7681,Amani,Krishnan,daminigupta@bhatia.org,2261529252,Belgaum,Himachal Pradesh,2024-09-12,Books,71784,10767.6,61016.4,NetBanking,Returned
2861,6191,Yuvraj,Gupta,rameshzaina@gmail.com,9391918604,Kulti,Goa,2025-10-29,Beauty,3776,377.6,3398.4,NetBanking,Returned
2862,7180,Sumer,Grewal,goelmiraya@sabharwal-varughese.org,5303177476,Siliguri,Bihar,2025-02-27,Home,46465,6969.75,39495.25,UPI,Returned
2863,6073,Samaira,Venkatesh,psolanki@chand.biz,2858256282,Bhilai,Arunachal Pradesh,2025-05-19,Electronics,38730,3873.0,34857.0,Card,Delivered
2864,8080,Mannat,Kohli,nirvaansheth@yahoo.com,2432122413,Muzaffarnagar,Tamil Nadu,2025-10-11,Home,23486,2348.6,21137.4,UPI,Cancelled
2865,6985,Anya,Borra,bhasinhimmat@gmail.com,1824896031,Kakinada,Manipur,2025-11-05,Home,16172,0.0,16172.0,COD,Cancelled
2866,6580,Tara,Bal,ishroff@gmail.com,9948116789,Sikar,Rajasthan,2024-08-19,Books,28464,0.0,28464.0,NetBanking,Cancelled
2867,7554,Ishaan,Grover,viganya@hotmail.com,1133228146,Faridabad,Assam,2024-10-31,Beauty,227795,0.0,227795.0,UPI,Delivered
2868,8155,Nayantara,Vasa,kiaradesai@agate.com,9549854145,Bidhannagar,Uttarakhand,2025-02-22,Home,101504,15225.6,86278.4,Card,Cancelled
2869,5560,Khushi,Bath,osodhi@gokhale.net,2585263516,Nizamabad,Mizoram,2024-10-07,Electronics,31283,1564.15,29718.85,UPI,Returned
2870,7951,Kanav,Bobal,ykamdar@gmail.com,1739137311,Udaipur,Arunachal Pradesh,2025-09-03,Beauty,24390,0.0,24390.0,COD,Cancelled
2871,6973,Ishita,Thakur,nehmat32@hotmail.com,5268673461,Muzaffarnagar,Manipur,2025-02-01,Beauty,127983,19197.45,108785.55,UPI,Delivered
2872,6079,Myra,Bakshi,parinaaz13@hotmail.com,4470204121,Meerut,Rajasthan,2025-02-16,Books,27225,5445.0,21780.0,COD,Cancelled
2873,6699,Lagan,Wable,taimur48@joshi.biz,3675637701,Raiganj,Maharashtra,2025-07-16,Books,208770,31315.5,177454.5,Card,Delivered
2874,8446,Inaaya,Dhingra,desaiindrans@hotmail.com,6602758812,Gwalior,Chhattisgarh,2024-09-12,Electronics,25348,2534.8,22813.2,UPI,Cancelled
2875,8690,Aarna,Bhattacharyya,anaya74@yahoo.com,7308906539,Anand,Tripura,2025-09-14,Beauty,46324,9264.8,37059.2,UPI,Delivered
2876,7935,Mahika,Issac,hiranahuja@vasa.biz,4678466146,Hindupur,Tamil Nadu,2025-03-26,Books,8412,1261.8,7150.2,NetBanking,Cancelled
2877,7318,Riya,Jani,bchowdhury@chand.com,6023295394,Anand,Himachal Pradesh,2025-09-29,Books,51411,5141.1,46269.9,UPI,Returned
2878,8298,Jiya,Walla,nakulsoni@gmail.com,4771826748,Morbi,Chhattisgarh,2024-09-11,Home,7348,734.8,6613.2,UPI,Delivered
2879,6777,Kaira,Banik,kothariaarav@devi-agate.com,9872480619,Darbhanga,Kerala,2024-03-21,Electronics,156332,23449.8,132882.2,UPI,Cancelled
2880,5253,Darshit,Lal,nedwin@yahoo.com,8548691701,Erode,Manipur,2025-09-08,Books,50745,7611.75,43133.25,Card,Cancelled
2881,5701,Mamooty,Andra,jayesh13@yahoo.com,1132810069,Morena,Tamil Nadu,2024-07-30,Electronics,20774,2077.4,18696.6,COD,Cancelled
2882,8003,Ahana,Dutt,idey@hotmail.com,3253037051,Panihati,Karnataka,2026-01-29,Beauty,197905,9895.25,188009.75,Card,Returned
2883,8916,Madhup,Sabharwal,kantjivika@gmail.com,9825052785,Kottayam,Jharkhand,2025-10-17,Electronics,152848,0.0,152848.0,UPI,Cancelled
2884,7948,Jayan,Badal,siya45@gmail.com,2847298528,Nashik,Haryana,2025-06-12,Home,12075,1811.25,10263.75,NetBanking,Returned
2885,8100,Yuvaan,Shukla,romilchaudhari@gmail.com,4813935170,Phusro,Kerala,2024-02-27,Electronics,104744,0.0,104744.0,Card,Cancelled
2886,5657,Hridaan,Sarkar,samihaagarwal@subramaniam.com,2888494856,Srikakulam,Meghalaya,2025-12-16,Home,14014,2102.1,11911.9,NetBanking,Cancelled
2887,6289,Akarsh,Chakrabarti,kabirchana@yahoo.com,3076873711,Imphal,Goa,2024-08-08,Fashion,56280,0.0,56280.0,UPI,Cancelled
2888,6030,Dishani,Dasgupta,nitara09@yahoo.com,6742137122,Vasai-Virar,Odisha,2025-09-25,Home,24280,0.0,24280.0,NetBanking,Delivered
2889,5813,Heer,Jha,neysasule@hotmail.com,2881602994,Bhimavaram,Goa,2025-12-12,Home,11748,1762.2,9985.8,Card,Cancelled
2890,5480,Ishaan,Chacko,shethkavya@mander.org,5734479490,South Dumdum,Arunachal Pradesh,2024-12-25,Books,57686,8652.9,49033.1,UPI,Delivered
2891,7839,Zara,Mallick,jchoudhury@thaker.com,8445819861,Adoni,Haryana,2025-09-21,Books,127419,0.0,127419.0,NetBanking,Cancelled
2892,6109,Ranbir,Kala,dhanukchaudry@sawhney-chana.org,2862049378,Junagadh,Rajasthan,2025-10-14,Fashion,89244,0.0,89244.0,UPI,Returned
2893,6511,Trisha,Gopal,jayant98@tella.info,6588656455,Khandwa,Tripura,2024-12-19,Fashion,69039,0.0,69039.0,COD,Returned
2894,6553,Nirvi,Madan,bumbkashvi@chauhan-varkey.com,4664588765,Navi Mumbai,Manipur,2024-11-10,Beauty,95350,4767.5,90582.5,UPI,Returned
2895,6929,Madhup,Rattan,qjayaraman@dhillon.com,6580968165,Dhule,Bihar,2026-01-30,Fashion,177812,0.0,177812.0,Card,Returned
2896,8300,Kimaya,Sidhu,tswaminathan@yahoo.com,4610873630,Katihar,Tripura,2024-08-07,Books,63385,0.0,63385.0,UPI,Delivered
2897,7726,Kimaya,Dayal,hbose@gmail.com,9906435231,Ratlam,Uttar Pradesh,2024-04-17,Books,63183,3159.15,60023.85,COD,Delivered
2898,8069,Vardaniya,Shah,tiya75@gmail.com,4211637854,Karimnagar,West Bengal,2024-04-18,Home,153620,0.0,153620.0,UPI,Cancelled
2899,7250,Jayant,Karpe,himmatkohli@hotmail.com,3056440223,Sambhal,Uttarakhand,2025-02-13,Books,113235,0.0,113235.0,NetBanking,Delivered
2900,7756,Nitara,Dani,misha41@shah-kale.org,9643867007,Surendranagar Dudhrej,Tamil Nadu,2025-10-18,Beauty,32602,1630.1,30971.9,NetBanking,Cancelled
2901,8431,Piya,Vasa,dhanush95@sandal-manne.com,4869784491,Khora,Sikkim,2024-11-30,Books,148032,14803.2,133228.8,UPI,Delivered
2902,6968,Hazel,Anand,stuvan75@gmail.com,7863527165,Tiruppur,Kerala,2024-09-11,Home,46844,9368.8,37475.2,COD,Cancelled
2903,8731,Nayantara,Bhasin,anahitadhillon@devi.net,4751449608,Jamshedpur,Assam,2024-09-05,Fashion,26256,0.0,26256.0,UPI,Cancelled
2904,7264,Raunak,Guha,keya36@yahoo.com,6835117244,Darbhanga,Haryana,2024-07-25,Books,90265,4513.25,85751.75,COD,Returned
2905,6966,Kismat,Varughese,tdora@yahoo.com,6585838137,Medininagar,Karnataka,2024-05-24,Home,175095,26264.25,148830.75,NetBanking,Cancelled
2906,7943,Renee,Mandal,vihaansaha@virk.com,8891745886,Loni,Andhra Pradesh,2024-10-04,Home,123864,0.0,123864.0,Card,Returned
2907,5559,Gatik,Hegde,advika83@contractor.info,2086435618,Shahjahanpur,Haryana,2024-10-07,Beauty,32860,1643.0,31217.0,Card,Returned
2908,5862,Amira,Sane,isrinivasan@gmail.com,8139330857,Karnal,Karnataka,2024-05-25,Beauty,20700,3105.0,17595.0,COD,Cancelled
2909,5024,Samar,Batta,zain68@hotmail.com,3743243917,Thane,West Bengal,2025-09-14,Home,11768,2353.6,9414.4,UPI,Delivered
2910,6260,Ela,Borah,jchaudry@dada.biz,2660316007,Bikaner,Madhya Pradesh,2025-08-05,Fashion,39916,0.0,39916.0,COD,Returned
2911,8674,Misha,Khurana,reneearora@yahoo.com,2102378436,Aurangabad,Assam,2025-11-17,Beauty,95756,19151.2,76604.8,COD,Delivered
2912,6580,Badal,Wali,raveltrisha@mani.com,7209569386,Ramagundam,Madhya Pradesh,2024-08-11,Electronics,15890,794.5,15095.5,Card,Delivered
2913,6083,Mishti,Chander,suledevansh@sarna.com,2330301806,Unnao,Arunachal Pradesh,2025-11-12,Electronics,45258,4525.8,40732.2,NetBanking,Delivered
2914,8434,Armaan,Khurana,sahiltiwari@bhargava.biz,4710393511,Ramgarh,Madhya Pradesh,2025-05-23,Books,147723,29544.6,118178.4,UPI,Delivered
2915,7221,Shlok,Wagle,gokhalefarhan@hotmail.com,4045396485,Sonipat,Jharkhand,2025-06-13,Beauty,100836,10083.6,90752.4,UPI,Returned
2916,8170,Sara,Saini,sahil33@desai.com,2765271211,Indore,Mizoram,2025-08-23,Books,31923,4788.45,27134.55,UPI,Returned
2917,7639,Taimur,Dass,dseth@hotmail.com,5954424709,Maheshtala,Himachal Pradesh,2025-04-28,Beauty,176356,17635.6,158720.4,NetBanking,Delivered
2918,8151,Rati,Khosla,jhaverivedika@chaudhary.com,9819830917,Loni,Himachal Pradesh,2026-01-17,Electronics,16292,1629.2,14662.8,COD,Delivered
2919,8410,Riya,Gera,jayankhalsa@balakrishnan-sampath.net,1790108006,Bareilly,Telangana,2026-01-09,Electronics,19360,3872.0,15488.0,NetBanking,Returned
2920,5926,Navya,Srinivas,gardetushar@yahoo.com,2142130130,North Dumdum,Jharkhand,2026-01-04,Books,74186,0.0,74186.0,COD,Returned
2921,6010,Ishaan,Agrawal,madhup96@hotmail.com,9767983910,Dharmavaram,Tripura,2024-06-04,Electronics,76690,0.0,76690.0,UPI,Returned
2922,7587,Anaya,Yadav,divit80@gmail.com,8612267333,Nandyal,Tamil Nadu,2026-02-06,Home,241630,0.0,241630.0,UPI,Delivered
2923,5620,Rasha,Chacko,xzacharia@bava.com,4353713300,Patiala,Andhra Pradesh,2025-12-26,Home,33428,6685.6,26742.4,NetBanking,Delivered
2924,5560,Saanvi,Borah,biju91@kala.biz,6927223039,Amritsar,Uttarakhand,2026-01-31,Beauty,142128,28425.6,113702.4,UPI,Returned
2925,7552,Manikya,Shan,badal98@hotmail.com,6551436159,Etawah,Tamil Nadu,2025-02-02,Books,73746,7374.6,66371.4,COD,Delivered
2926,7967,Aayush,Deshpande,himmatdeep@gopal.com,1971175698,Allahabad,Rajasthan,2024-07-21,Home,24579,4915.8,19663.2,COD,Returned
2927,5124,Kavya,Luthra,fshukla@gmail.com,7758498478,Rajkot,Bihar,2024-08-29,Beauty,204085,0.0,204085.0,UPI,Delivered
2928,8111,Nirvaan,Gaba,ekapoor@hotmail.com,52273215,Thrissur,Arunachal Pradesh,2026-02-06,Books,8096,1214.4,6881.6,NetBanking,Returned
2929,5307,Madhav,Shetty,santsamar@mangal.com,7439024097,Buxar,Uttarakhand,2024-05-31,Beauty,12247,0.0,12247.0,UPI,Cancelled
2930,7408,Advik,Bumb,reddyyuvaan@yahoo.com,1271353557,Sasaram,Arunachal Pradesh,2025-11-30,Beauty,111156,0.0,111156.0,Card,Delivered
2931,8508,Tara,Goda,bhasinyasmin@dey.org,66976433,Sirsa,Karnataka,2024-07-10,Electronics,52575,5257.5,47317.5,NetBanking,Returned
2932,8916,Riaan,Bhakta,arnav26@gill-gala.com,8545242979,Alappuzha,Mizoram,2024-06-04,Electronics,46506,0.0,46506.0,NetBanking,Delivered
2933,7155,Divij,Wagle,ramaswamyshamik@gmail.com,3221613813,Durgapur,Meghalaya,2025-01-01,Beauty,178885,8944.25,169940.75,NetBanking,Delivered
2934,8724,Nishith,Rattan,duttryan@dua-banerjee.com,9770462527,Tirunelveli,Punjab,2024-08-09,Home,12998,1949.7,11048.3,COD,Returned
2935,8014,Farhan,Chanda,gzachariah@hotmail.com,9772951019,Karawal Nagar,Assam,2024-05-02,Home,121713,0.0,121713.0,NetBanking,Returned
2936,7114,Dishani,Bal,sarinjiya@gmail.com,9956355601,Nagaon,Assam,2024-10-03,Beauty,24070,1203.5,22866.5,Card,Cancelled
2937,8259,Hansh,Salvi,goyalvardaniya@cheema-samra.com,2569570905,Miryalaguda,Goa,2025-08-13,Beauty,102222,20444.4,81777.6,COD,Delivered
2938,8579,Lakshay,Johal,ddave@gmail.com,245754236,Avadi,Haryana,2025-03-05,Home,86410,12961.5,73448.5,NetBanking,Cancelled
2939,8658,Seher,Verma,sumerbahl@yahoo.com,5281924445,Naihati,Uttar Pradesh,2026-01-13,Fashion,138123,13812.3,124310.7,COD,Delivered
2940,7581,Zara,Madan,laganverma@kata.com,6694523858,Sonipat,Karnataka,2024-04-18,Electronics,4932,986.4,3945.6,UPI,Cancelled
2941,7191,Anaya,Wagle,indrajit97@yahoo.com,3129414044,Morbi,Tripura,2024-02-10,Beauty,181964,18196.4,163767.6,NetBanking,Cancelled
2942,8032,Zaina,Bhagat,yuvaan79@upadhyay.com,1166165467,Coimbatore,Kerala,2024-12-12,Beauty,19408,0.0,19408.0,NetBanking,Delivered
2943,7055,Saira,Varty,gardekeya@yahoo.com,6777883487,Munger,Odisha,2025-05-21,Electronics,73486,14697.2,58788.8,NetBanking,Delivered
2944,5880,Yashvi,Wali,ranbir58@yahoo.com,2390858126,Ghaziabad,Andhra Pradesh,2024-10-14,Books,56555,8483.25,48071.75,Card,Cancelled
2945,8778,Armaan,Vaidya,armaan56@gmail.com,8323362073,Srikakulam,West Bengal,2025-05-22,Electronics,57848,2892.4,54955.6,UPI,Returned
2946,8328,Hrishita,Kunda,ravalzain@yahoo.com,2443464697,Bellary,Tripura,2024-03-15,Home,77382,7738.2,69643.8,Card,Delivered
2947,8548,Fateh,Singh,mtripathi@gmail.com,3167930428,Karaikudi,Goa,2025-02-10,Books,3982,597.3,3384.7,Card,Delivered
2948,6513,Yasmin,Verma,takarmaan@grover-venkataraman.info,909064813,Ujjain,Karnataka,2024-11-19,Books,154995,7749.75,147245.25,COD,Returned
2949,7378,Anika,Sehgal,chirag49@kapadia.com,5669011433,Gaya,Assam,2025-10-14,Beauty,68592,10288.8,58303.2,Card,Delivered
2950,8120,Khushi,Bhatnagar,nitarabrahmbhatt@raja-mahajan.net,3151942617,Ratlam,Tamil Nadu,2025-07-06,Fashion,27063,1353.15,25709.85,UPI,Returned
2951,8467,Rhea,Rana,vihaan80@ganesan-gala.com,6859817369,Gudivada,Meghalaya,2024-02-28,Books,56182,0.0,56182.0,NetBanking,Delivered
2952,8780,Ranbir,Gala,rajumiraya@hotmail.com,8233022528,Nadiad,Meghalaya,2025-11-30,Fashion,29030,0.0,29030.0,UPI,Delivered
2953,8766,Kanav,Saha,sahiltoor@de.com,263368933,Burhanpur,Tamil Nadu,2024-05-24,Fashion,58368,2918.4,55449.6,NetBanking,Cancelled
2954,6498,Madhav,Bhattacharyya,krishnafaiyaz@yadav.com,4210666521,Phusro,Kerala,2024-07-13,Beauty,10355,0.0,10355.0,UPI,Returned
2955,7120,Ryan,Tailor,skadakia@yahoo.com,5655055060,Suryapet,Rajasthan,2025-12-15,Electronics,69780,6978.0,62802.0,COD,Delivered
2956,7885,Amira,Sood,kavyasheth@kale.com,8821865012,Kottayam,Assam,2024-10-26,Electronics,15492,1549.2,13942.8,COD,Cancelled
2957,8825,Prisha,Dhawan,piya09@yahoo.com,6466721197,Thanjavur,Odisha,2025-06-01,Beauty,78732,11809.8,66922.2,NetBanking,Returned
2958,5998,Akarsh,Lall,sahnilakshay@kala.info,5195739786,Kottayam,Assam,2025-03-25,Home,41164,2058.2,39105.8,Card,Returned
2959,8219,Anaya,Sen,nayantarakata@batta-rege.net,9704387278,Junagadh,Odisha,2024-12-22,Books,48583,7287.45,41295.55,UPI,Returned
2960,6788,Madhav,Koshy,veer88@yahoo.com,5718675154,Kishanganj,West Bengal,2025-01-31,Books,14294,1429.4,12864.6,COD,Delivered
2961,6924,Vanya,Hora,qbobal@kothari.com,5026762263,Kottayam,Tamil Nadu,2024-09-09,Fashion,147216,0.0,147216.0,Card,Cancelled
